molecule_chembl_id,canonical_smiles,pIC50
CHEMBL83635,CCc1cc(CNc2cc(CC)c(C)nc2O)c(OC)cc1C,7.481486060122112
CHEMBL297115,CCN1c2ncccc2-c2nc(C)cn2-c2cccnc21,4.950781977329818
CHEMBL321786,CCc1cc(C(C#CC2CC2)(OCc2c(F)cccc2OC)C(F)(F)F)c(O)nc1C,5.709742730605482
CHEMBL174899,Cc1nc(O)c(CCc2nc3ccccc3o2)cc1C(N)=O,4.3819519032879075
CHEMBL177192,Cc1nc(O)c(CCc2nc3ccccc3o2)cc1N(C)C,5.732828271596986
CHEMBL314883,CCc1cc(NCc2cc3c(cc2OC)CCC3)c(O)nc1C,7.3979400086720375
CHEMBL176463,CCc1cc(CCC2=NC3CCCCC3O2)c(O)nc1C,7.236572006437063
CHEMBL173280,CCc1cc(NCC(=O)Nc2c(O)cc(Cl)cc2Cl)c(O)nc1C,3.5228787452803374
CHEMBL82621,CCc1cc(NCc2cnccc2OC)c(O)nc1C,5.0
CHEMBL264184,O=S(=O)(c1ccccc1)c1c(C2=NCCN2)[nH]c2ccc(Cl)cc12,6.446116973356125
CHEMBL264184,O=S(=O)(c1ccccc1)c1c(C2=NCCN2)[nH]c2ccc(Cl)cc12,3.5228787452803374
CHEMBL357261,O=C1CSC(c2c(Cl)cccc2Cl)N1c1ccc(Br)cn1,4.247183568811729
CHEMBL25100,O=[N+]([O-])c1cccc(Cn2c(Br)nc3cc(Cl)c(Cl)cc32)c1,4.494850021680094
CHEMBL148371,O=S(=O)(c1ccccc1)c1c(-c2ncc[nH]2)[nH]c2ccc(Cl)cc12,7.638272163982407
CHEMBL148371,O=S(=O)(c1ccccc1)c1c(-c2ncc[nH]2)[nH]c2ccc(Cl)cc12,5.97061622231479
CHEMBL148371,O=S(=O)(c1ccccc1)c1c(-c2ncc[nH]2)[nH]c2ccc(Cl)cc12,3.5228787452803374
CHEMBL282268,Clc1ccc(Cn2c(Br)nc3cc(Cl)c(Cl)cc32)cc1Cl,4.0
CHEMBL276979,COc1ccc(Cn2c(Br)nc3cc(Cl)c(Cl)cc32)cc1,4.0
CHEMBL147210,CCCc1[nH]c(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)nc1C,6.6777807052660805
CHEMBL147210,CCCc1[nH]c(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)nc1C,3.5228787452803374
CHEMBL144742,O=S(=O)(c1ccccc1)c1c(C2=NCCS2)[nH]c2ccc(Cl)cc12,5.903089986991944
CHEMBL144742,O=S(=O)(c1ccccc1)c1c(C2=NCCS2)[nH]c2ccc(Cl)cc12,3.5228787452803374
CHEMBL346225,Cc1ccc(N2C(=O)CSC2c2c(C)cccc2Cl)nc1,4.372634143407267
CHEMBL50019,Cc1ccnc(N2C(=O)CSC2c2c(F)cccc2F)c1,5.546681659952962
